filepath,elev,wsun,kappa,beta,t,wsky,theta,phi,fov
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000014.png,-7.9518,1.69917 1.60748 1.48102,0.08078,25.8294,20.12661,0.37539 0.39838 0.42893,136.3816,35.2271,40.1741
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000015.png,9.3911,1.69917 1.60748 1.48102,0.08078,25.8294,20.12661,0.37539 0.39838 0.42893,133.3816,17.8842,31.2352
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000016.png,3.9883,1.69917 1.60748 1.48102,0.08078,25.8294,20.12661,0.37539 0.39838 0.42893,131.3816,23.287,22.8125
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000017.png,-6.0053,1.69917 1.60748 1.48102,0.08078,25.8294,20.12661,0.37539 0.39838 0.42893,124.3816,33.2806,22.4045
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000018.png,-5.4877,1.69917 1.60748 1.48102,0.08078,25.8294,20.12661,0.37539 0.39838 0.42893,108.3816,32.763,21.7859
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000019.png,1.8155,1.69917 1.60748 1.48102,0.08078,25.8294,20.12661,0.37539 0.39838 0.42893,102.3816,25.4598,21.8059
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000020.png,-1.0256,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,-97.1332,23.3451,25.4022
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000021.png,-6.1577,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,-100.1332,28.4772,26.7437
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000022.png,-4.5498,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,-110.1332,26.8693,20.5611
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000023.png,-4.9764,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,-123.1332,27.2959,21.7357
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000024.png,-1.4164,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,-124.1332,23.7359,40.538
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000025.png,4.7067,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,-134.1332,17.6128,36.8919
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000026.png,-2.4831,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,-139.1332,24.8026,40.0785
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000027.png,7.1326,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,-166.1332,15.1869,42.4252
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000028.png,3.5418,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,-167.1332,18.7777,37.8728
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000029.png,-3.6304,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,-168.1332,25.9499,20.1362
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000030.png,-5.0974,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,-178.1332,27.4169,33.0163
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000031.png,-8.1809,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,174.8668,30.5004,22.6649
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000032.png,-9.0455,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,153.8668,31.365,35.8767
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000033.png,3.0334,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,149.8668,19.2861,22.8359
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000034.png,4.9896,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,136.8668,17.3299,30.4267
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000035.png,9.2996,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,130.8668,13.0199,23.4962
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000036.png,-1.0818,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,128.8668,23.4013,42.911
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000037.png,-0.5334,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,113.8668,22.8529,44.8143
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000038.png,-0.3086,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,99.8668,22.6281,33.4684
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000039.png,-9.1094,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,93.8668,31.4289,44.1336
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000040.png,3.6003,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,91.8668,18.7192,27.8278
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000041.png,5.3444,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,78.8668,16.9751,26.8745
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000042.png,9.1685,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,74.8668,13.151,44.0282
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000043.png,-7.754,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,69.8668,30.0735,33.2014
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000044.png,1.8822,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,43.8668,20.4373,23.1764
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000045.png,6.8383,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,-0.1332,15.4812,34.3235
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000046.png,-3.8938,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,-10.1332,26.2133,34.9428
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000047.png,-5.9369,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,-20.1332,28.2564,44.299
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000048.png,3.4129,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,-28.1332,18.9066,32.9704
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000049.png,-4.6639,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,-30.1332,26.9834,42.9886
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000050.png,7.2274,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,-59.1332,15.0921,26.2911
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000051.png,9.2389,0.99186 0.93545 0.85251,0.0594,27.81726,18.83136,0.29463 0.30570 0.32497,-66.1332,13.0806,27.53
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000052.png,5.1597,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,70.0068,34.3696,39.2583
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000053.png,8.1469,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,65.0068,31.3824,40.1789
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000054.png,7.6819,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,53.0068,31.8474,25.9049
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000055.png,10.455,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,33.0068,29.0743,39.8339
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000056.png,10.2567,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,14.0068,29.2726,31.6473
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000057.png,5.4988,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,9.0068,34.0305,31.7248
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000058.png,10.4345,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,1.0068,29.0948,25.6429
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000059.png,2.597,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,-5.9932,36.9323,25.3947
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000060.png,-3.8918,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,-7.9932,43.4211,27.4792
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000061.png,-5.0927,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,-34.9932,44.622,20.4657
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000062.png,-3.5334,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,-40.9932,43.0627,30.8121
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000063.png,7.2586,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,-45.9932,32.2707,31.4454
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000064.png,10.243,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,-51.9932,29.2863,23.7813
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000065.png,7.0593,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,-52.9932,32.47,22.1572
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000066.png,-3.2242,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,-69.9932,42.7535,22.6885
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000067.png,-4.245,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,-70.9932,43.7743,27.6165
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000068.png,8.7845,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,-78.9932,30.7448,34.9873
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000069.png,-5.4825,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,-92.9932,45.0118,28.4571
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000070.png,3.1329,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,-105.9932,36.3964,39.0808
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000071.png,3.2679,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,-144.9932,36.2614,24.4454
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000072.png,-7.6068,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,-163.9932,47.1361,34.8891
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000073.png,1.6917,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,-166.9932,37.8376,22.6617
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000074.png,-2.5986,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,-170.9932,42.1279,35.569
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000075.png,10.5621,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,-179.9932,28.9672,36.0111
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0002_sync/image_02/data/0000000076.png,2.429,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,178.0068,37.1003,40.0428
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000000.png,-1.1474,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,177.0068,40.6767,33.8105
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000001.png,-8.158,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,163.0068,47.6873,26.3792
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000002.png,-8.0455,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,149.0068,47.5748,33.6975
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000003.png,-5.0116,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,139.0068,44.5409,38.2544
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000004.png,7.6612,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,134.0068,31.8681,38.1714
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000005.png,6.1923,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,133.0068,33.337,26.421
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000006.png,10.3871,0.06946 0.07538 0.08384,0.61089,4.06016,21.25964,0.45219 0.46712 0.48622,127.0068,29.1422,43.9769
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000007.png,6.4919,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,-98.6172,12.1427,35.9259
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000008.png,-0.9792,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,-110.6172,19.6138,26.5773
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000009.png,9.118,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,-113.6172,9.5166,20.6822
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000010.png,-0.2716,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,-135.6172,18.9062,27.0644
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000011.png,4.249,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,-136.6172,14.3856,36.7213
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000012.png,4.1035,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,-160.6172,14.5311,24.3888
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000013.png,-5.4036,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,-173.6172,24.0382,22.523
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000014.png,-4.8336,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,167.3828,23.4682,32.1365
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000015.png,1.2352,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,165.3828,17.3994,20.8519
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000016.png,0.4877,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,161.3828,18.1469,25.7579
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000017.png,3.3395,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,160.3828,15.2951,20.6544
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000018.png,-3.4467,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,146.3828,22.0813,25.8081
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000019.png,4.89,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,128.3828,13.7446,32.4179
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000020.png,4.9985,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,120.3828,13.6361,39.2527
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000021.png,9.0371,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,90.3828,9.5975,38.4919
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000022.png,-4.5876,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,87.3828,23.2222,35.7309
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000023.png,7.6821,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,79.3828,10.9525,24.0907
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000024.png,3.489,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,61.3828,15.1456,27.3478
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000025.png,8.6866,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,39.3828,9.948,36.9893
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000026.png,-6.0163,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,31.3828,24.6509,21.4243
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000027.png,-1.6093,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,23.3828,20.2439,38.8568
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000028.png,3.6179,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,14.3828,15.0167,37.3431
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000029.png,-2.4033,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,6.3828,21.0379,27.3092
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000030.png,9.066,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,-4.6172,9.5686,41.4182
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000031.png,-9.3641,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,-12.6172,27.9987,31.5141
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000032.png,-6.3596,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,-28.6172,24.9942,39.9864
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000033.png,-0.847,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,-34.6172,19.4816,21.9823
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000034.png,-0.594,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,-39.6172,19.2286,24.8008
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000035.png,7.9429,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,-41.6172,10.6917,20.5023
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000036.png,-6.0811,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,-61.6172,24.7157,40.2955
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000037.png,-8.3311,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,-70.6172,26.9657,23.7036
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000038.png,8.9996,0.06434 0.06435 0.06313,0.25194,11.31379,18.11555,0.44234 0.43328 0.42766,-71.6172,9.635,44.6521
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000039.png,-5.7371,0.01564 0.01757 0.01986,0.88185,27.76906,21.15048,0.33125 0.34160 0.36234,-95.9376,19.8445,43.1911
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000040.png,0.505,0.01564 0.01757 0.01986,0.88185,27.76906,21.15048,0.33125 0.34160 0.36234,-98.9376,13.6024,26.0417
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000041.png,2.2528,0.01564 0.01757 0.01986,0.88185,27.76906,21.15048,0.33125 0.34160 0.36234,-104.9376,11.8546,38.3044
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000042.png,-2.9037,0.01564 0.01757 0.01986,0.88185,27.76906,21.15048,0.33125 0.34160 0.36234,-114.9376,17.0111,21.5976
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000043.png,9.4676,0.01564 0.01757 0.01986,0.88185,27.76906,21.15048,0.33125 0.34160 0.36234,-122.9376,4.6398,28.1774
dataset_converted/KITTI/2011_09_26/2011_09_26_drive_0005_sync/image_02/data/0000000044.png,2.8494,0.01564 0.01757 0.01986,0.88185,27.76906,21.15048,0.33125 0.34160 0.36234,-152.9376,11.258,35.7759
